iterazione,timestamp,mappa,agenti,oggetti,ticks,energia_media_persa
39,01:10:47,B.json,5,9/10,155,140.0
40,01:10:47,B.json,5,8/10,155,140.0
41,01:10:48,B.json,5,7/10,155,140.0
42,01:10:48,B.json,5,7/10,155,140.0
43,01:10:49,B.json,5,8/10,156,140.0
44,01:10:49,B.json,5,8/10,155,140.0
45,01:10:50,B.json,5,8/10,155,140.0
46,01:10:50,B.json,5,7/10,155,140.0
47,01:10:51,B.json,5,7/10,155,140.0
48,01:10:52,B.json,5,8/10,155,140.0
49,01:10:52,B.json,5,8/10,155,140.0
50,01:10:53,B.json,5,8/10,155,140.0
51,01:10:53,B.json,5,7/10,155,140.0
52,01:10:54,B.json,5,8/10,155,140.0
53,01:10:54,B.json,5,8/10,156,140.0
54,01:10:55,B.json,5,7/10,155,140.0
55,01:10:55,B.json,5,8/10,155,140.0
56,01:10:56,B.json,5,8/10,155,140.0
57,01:10:56,B.json,5,8/10,156,140.0
58,01:10:57,B.json,5,9/10,155,140.0
59,01:10:58,B.json,5,7/10,155,140.0
60,01:10:58,B.json,5,8/10,155,140.0
61,01:10:59,B.json,5,9/10,155,140.0
62,01:10:59,B.json,5,8/10,155,140.0
63,01:11:00,B.json,5,8/10,155,140.0
64,01:11:00,B.json,5,9/10,156,140.0
65,01:11:01,B.json,5,8/10,155,140.0
66,01:11:01,B.json,5,8/10,155,140.0
67,01:11:02,B.json,5,8/10,155,140.0
68,01:11:02,B.json,5,10/10,143,134.0
69,01:11:03,B.json,5,9/10,156,140.0
70,01:11:03,B.json,5,8/10,155,140.0
71,01:11:04,B.json,5,8/10,155,140.0
72,01:11:05,B.json,5,8/10,155,140.0
73,01:11:05,B.json,5,7/10,155,140.0
74,01:11:06,B.json,5,7/10,155,140.0
75,01:11:06,B.json,5,7/10,155,140.0
76,01:11:07,B.json,5,6/10,155,140.0
77,01:11:08,B.json,5,7/10,155,140.0
78,01:11:08,B.json,5,7/10,155,140.0
79,01:11:09,B.json,5,8/10,156,140.0
80,01:11:09,B.json,5,8/10,156,140.0
81,01:11:10,B.json,5,7/10,155,140.0
82,01:11:10,B.json,5,8/10,155,140.0
83,01:11:11,B.json,5,8/10,155,140.0
84,01:11:12,B.json,5,7/10,155,140.0
85,01:11:12,B.json,5,7/10,155,140.0
86,01:11:13,B.json,5,7/10,155,140.0
87,01:11:13,B.json,5,7/10,155,140.0
88,01:11:14,B.json,5,7/10,155,140.0
89,01:11:15,B.json,5,9/10,155,140.0
90,01:11:15,B.json,5,7/10,155,140.0
91,01:11:16,B.json,5,8/10,155,140.0
92,01:11:16,B.json,5,8/10,155,140.0
93,01:11:17,B.json,5,8/10,155,140.0
94,01:11:17,B.json,5,7/10,156,140.0
95,01:11:18,B.json,5,8/10,155,140.0
96,01:11:18,B.json,5,8/10,156,140.0
97,01:11:19,B.json,5,7/10,155,140.0
98,01:11:19,B.json,5,8/10,155,140.0
99,01:11:20,B.json,5,7/10,155,140.0
100,01:11:20,B.json,5,8/10,156,140.0
